edges,edge_labels,query_edge,query_label,story_id
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(1, 5)","['father_of', 'grandchild_of', 'maternal_aunt_or_uncle_of', 'paternal_grandparent_of', 'aunt_or_uncle_of', 'nephew_of', 'nibling_of', 'grandfather_of', 'grandson_of', 'uncle_of', 'grandparent_of', 'parent_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(4, 5)","['sibling_of', 'child_of', 'grandson_of', 'son_of', 'grandchild_of', 'aunt_or_uncle_of', 'brother_of', 'uncle_of', 'grandfather_of', 'paternal_aunt_or_uncle_of', 'grandparent_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(5, 2)","['sibling_in_law_of', 'brother_in_law_of', 'nibling_of', 'nephew_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(2, 4)","['maternal_uncle_of', 'maternal_aunt_of', 'aunt_or_uncle_of', 'aunt_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(2, 0)","['sibling_of', 'sister_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(5, 0)","['son_of', 'grandson_of', 'grandchild_of', 'parent_in_law_of', 'father_in_law_of', 'nephew_of', 'nibling_of', 'child_of', 'husband_of', 'spouse_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(4, 4)","['grandson_of', 'no_sisters', 'is_male', 'uncle_of', 'grandfather_of', 'aunt_or_uncle_of', 'paternal_aunt_or_uncle_of', 'grandchild_of', 'nibling_of', 'nephew_of', 'grandparent_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(3, 4)","['grandmother_of', 'parent_of', 'aunt_or_uncle_of', 'child_of', 'maternal_aunt_of', 'aunt_of', 'grandparent_of', 'mother_of', 'daughter_of', 'paternal_grandparent_of', 'paternal_aunt_or_uncle_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(2, 5)","['maternal_aunt_of', 'aunt_or_uncle_of', 'aunt_of', 'sibling_in_law_of', 'sister_in_law_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(5, 4)","['grandfather_of', 'grandson_of', 'brother_of', 'father_of', 'sibling_of', 'paternal_grandparent_of', 'grandparent_of', 'nephew_of', 'nibling_of', 'grandchild_of', 'parent_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(1, 0)","['father_in_law_of', 'parent_in_law_of', 'grandchild_of', 'nephew_of', 'nibling_of', 'grandson_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(1, 3)","['sibling_of', 'brother_in_law_of', 'paternal_grandparent_of', 'grandson_of', 'brother_of', 'grandfather_of', 'sibling_in_law_of', 'nephew_of', 'grandchild_of', 'grandparent_of', 'nibling_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(0, 2)","['sister_of', 'sibling_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(4, 2)","['nephew_of', 'nibling_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(4, 0)","['brother_in_law_of', 'grandson_of', 'son_of', 'nibling_of', 'child_of', 'nephew_of', 'grandchild_of', 'sibling_in_law_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(0, 0)","['is_female', 'no_daughters', 'mother_in_law_of', 'parent_in_law_of', 'daughter_in_law_of', 'child_in_law_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(3, 0)","['niece_of', 'nibling_of', 'mother_in_law_of', 'parent_in_law_of', 'granddaughter_of', 'grandchild_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(4, 3)","['father_of', 'parent_of', 'grandchild_of', 'child_of', 'nephew_of', 'grandson_of', 'nibling_of', 'son_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(2, 3)","['aunt_or_uncle_of', 'maternal_aunt_of', 'aunt_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(1, 1)","['is_male', 'no_brothers', 'grandson_of', 'no_daughters', 'grandchild_of', 'paternal_grandparent_of', 'grandparent_of', 'grandfather_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(2, 1)","['aunt_or_uncle_of', 'child_in_law_of', 'maternal_aunt_of', 'aunt_of', 'daughter_in_law_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(1, 2)","['parent_in_law_of', 'nibling_of', 'father_in_law_of', 'nephew_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (5, 5), (6, 6), (0, 4), (2, 4), (3, 1), (0, 5), (1, 1), (5, 3), (0, 5), (5, 5), (1, 5), (1, 2), (2, 2), (2, 3), (1, 3), (3, 1), (1, 1), (3, 3), (0, 5), (2, 0), (4, 3), (0, 0), (3, 3)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'mother_of', 'maternal_uncle_of', 'aunt_of', 'wife_of', 'is_male', 'child_of', 'daughter_in_law_of', 'no_daughters', 'father_of', 'parent_in_law_of', 'is_female', 'aunt_or_uncle_of', 'sibling_of', 'sibling_in_law_of', 'no_brothers', 'is_female', 'aunt_of', 'sibling_of', 'father_of', 'is_female', 'no_sisters']","(3, 2)","['niece_of', 'nibling_of']",24
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (2, 3), (3, 2), (3, 3), (2, 2), (3, 3), (3, 1), (0, 2), (3, 2), (1, 3), (2, 2), (1, 3), (0, 1), (3, 3), (1, 1), (2, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nephew_of', 'grandfather_of', 'no_daughters', 'is_male', 'no_sisters', 'father_of', 'mother_in_law_of', 'brother_in_law_of', 'parent_of', 'no_brothers', 'grandchild_of', 'niece_of', 'is_male', 'is_male', 'sibling_in_law_of']","(3, 1)","['father_of', 'parent_of', 'grandparent_of', 'son_of', 'child_of', 'grandfather_of', 'paternal_grandparent_of']",25
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (2, 3), (3, 2), (3, 3), (2, 2), (3, 3), (3, 1), (0, 2), (3, 2), (1, 3), (2, 2), (1, 3), (0, 1), (3, 3), (1, 1), (2, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nephew_of', 'grandfather_of', 'no_daughters', 'is_male', 'no_sisters', 'father_of', 'mother_in_law_of', 'brother_in_law_of', 'parent_of', 'no_brothers', 'grandchild_of', 'niece_of', 'is_male', 'is_male', 'sibling_in_law_of']","(2, 0)","['sibling_in_law_of', 'brother_in_law_of', 'son_in_law_of', 'child_in_law_of']",25
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (2, 3), (3, 2), (3, 3), (2, 2), (3, 3), (3, 1), (0, 2), (3, 2), (1, 3), (2, 2), (1, 3), (0, 1), (3, 3), (1, 1), (2, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nephew_of', 'grandfather_of', 'no_daughters', 'is_male', 'no_sisters', 'father_of', 'mother_in_law_of', 'brother_in_law_of', 'parent_of', 'no_brothers', 'grandchild_of', 'niece_of', 'is_male', 'is_male', 'sibling_in_law_of']","(2, 3)","['nephew_of', 'nibling_of', 'sibling_in_law_of', 'grandchild_of', 'brother_in_law_of', 'grandson_of']",25
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (2, 3), (3, 2), (3, 3), (2, 2), (3, 3), (3, 1), (0, 2), (3, 2), (1, 3), (2, 2), (1, 3), (0, 1), (3, 3), (1, 1), (2, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nephew_of', 'grandfather_of', 'no_daughters', 'is_male', 'no_sisters', 'father_of', 'mother_in_law_of', 'brother_in_law_of', 'parent_of', 'no_brothers', 'grandchild_of', 'niece_of', 'is_male', 'is_male', 'sibling_in_law_of']","(2, 1)","['aunt_or_uncle_of', 'uncle_of', 'maternal_aunt_or_uncle_of']",25
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (2, 3), (3, 2), (3, 3), (2, 2), (3, 3), (3, 1), (0, 2), (3, 2), (1, 3), (2, 2), (1, 3), (0, 1), (3, 3), (1, 1), (2, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nephew_of', 'grandfather_of', 'no_daughters', 'is_male', 'no_sisters', 'father_of', 'mother_in_law_of', 'brother_in_law_of', 'parent_of', 'no_brothers', 'grandchild_of', 'niece_of', 'is_male', 'is_male', 'sibling_in_law_of']","(1, 1)","['is_male', 'no_daughters', 'grandparent_of', 'grandfather_of', 'grandchild_of', 'no_sisters', 'paternal_grandparent_of', 'grandson_of']",25
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (2, 3), (3, 2), (3, 3), (2, 2), (3, 3), (3, 1), (0, 2), (3, 2), (1, 3), (2, 2), (1, 3), (0, 1), (3, 3), (1, 1), (2, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nephew_of', 'grandfather_of', 'no_daughters', 'is_male', 'no_sisters', 'father_of', 'mother_in_law_of', 'brother_in_law_of', 'parent_of', 'no_brothers', 'grandchild_of', 'niece_of', 'is_male', 'is_male', 'sibling_in_law_of']","(3, 2)","['grandfather_of', 'brother_in_law_of', 'uncle_of', 'grandparent_of', 'sibling_in_law_of', 'paternal_grandparent_of', 'aunt_or_uncle_of', 'paternal_aunt_or_uncle_of']",25
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (2, 3), (3, 2), (3, 3), (2, 2), (3, 3), (3, 1), (0, 2), (3, 2), (1, 3), (2, 2), (1, 3), (0, 1), (3, 3), (1, 1), (2, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nephew_of', 'grandfather_of', 'no_daughters', 'is_male', 'no_sisters', 'father_of', 'mother_in_law_of', 'brother_in_law_of', 'parent_of', 'no_brothers', 'grandchild_of', 'niece_of', 'is_male', 'is_male', 'sibling_in_law_of']","(3, 3)","['no_daughters', 'no_sisters', 'is_male', 'grandparent_of', 'grandson_of', 'grandfather_of', 'paternal_grandparent_of', 'grandchild_of']",25
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (2, 3), (3, 2), (3, 3), (2, 2), (3, 3), (3, 1), (0, 2), (3, 2), (1, 3), (2, 2), (1, 3), (0, 1), (3, 3), (1, 1), (2, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nephew_of', 'grandfather_of', 'no_daughters', 'is_male', 'no_sisters', 'father_of', 'mother_in_law_of', 'brother_in_law_of', 'parent_of', 'no_brothers', 'grandchild_of', 'niece_of', 'is_male', 'is_male', 'sibling_in_law_of']","(1, 0)","['paternal_aunt_or_uncle_of', 'uncle_of', 'aunt_or_uncle_of']",25
"[(0, 0), (1, 1), (2, 2), (3, 3), (4, 4), (2, 3), (3, 2), (3, 3), (2, 2), (3, 3), (3, 1), (0, 2), (3, 2), (1, 3), (2, 2), (1, 3), (0, 1), (3, 3), (1, 1), (2, 0)]","['is_person', 'is_person', 'is_person', 'is_person', 'is_place', 'nephew_of', 'grandfather_of', 'no_daughters', 'is_male', 'no_sisters', 'father_of', 'mother_in_law_of', 'brother_in_law_of', 'parent_of', 'no_brothers', 'grandchild_of', 'niece_of', 'is_male', 'is_male', 'sibling_in_law_of']","(0, 2)","['mother_in_law_of', 'parent_in_law_of', 'sibling_in_law_of', 'sister_in_law_of']",25
